id,game_day,kickoff_time,stadium_name,spectators_num,weather,temperature,humidity,home_team_name,home_team_id,away_team_name,away_team_id,home_score,home_score_1st,home_score_2nd,away_score,away_score_1st,away_score_2nd,home_sh,home_ck,home_fk,away_sh,away_ck,away_fk
17066,2015/10/03,18:34,山梨中銀スタジアム,11102,晴,21.4,61.0,ヴァンフォーレ甲府,kofu,アルビレックス新潟,niigata,0,0,0,0,0,0,8,3,15,7,4,12
17069,2015/10/03,16:04,埼玉スタジアム２００２,35015,晴,25.3,55.0,浦和レッズ,urawa,サガン鳥栖,tosu,1,1,0,1,1,0,15,7,15,4,3,15
17065,2015/10/03,16:04,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,10254,晴,23.8,60.0,湘南ベルマーレ,shonan,モンテディオ山形,yamagata,0,0,0,1,0,1,10,3,14,10,3,12
17067,2015/10/03,15:04,松本平広域公園総合球技場,17371,晴,21.4,52.0,松本山雅ＦＣ,matsumoto,清水エスパルス,shimizu,1,1,0,0,0,0,9,7,13,7,2,18
17072,2015/10/03,15:03,ノエビアスタジアム神戸,16871,晴,24.4,34.0,ヴィッセル神戸,kobe,鹿島アントラーズ,kashima,0,0,0,2,1,1,5,2,12,19,11,13
17064,2015/10/03,14:04,ユアテックスタジアム仙台,15685,晴,26.0,42.0,ベガルタ仙台,sendai,横浜Ｆ・マリノス,yokohamafm,1,0,1,3,1,2,13,3,8,19,6,15
17060,2015/09/26,19:34,パロマ瑞穂スタジアム,11570,曇,23.8,80.0,名古屋グランパス,nagoya,ヴィッセル神戸,kobe,2,1,1,0,0,0,12,6,21,11,4,14
17058,2015/09/26,19:04,デンカビッグスワンスタジアム,22573,曇,22.2,79.0,アルビレックス新潟,niigata,川崎フロンターレ,kawasakif,1,1,0,2,0,2,10,5,13,6,7,19
17056,2015/09/26,18:34,味の素スタジアム,36671,曇,23.2,75.0,ＦＣ東京,ftokyo,松本山雅ＦＣ,matsumoto,1,1,0,0,0,0,9,6,21,9,7,10
17063,2015/09/26,16:03,万博記念競技場,16438,曇,25.4,60.0,ガンバ大阪,gosaka,柏レイソル,kashiwa,3,2,1,1,0,1,11,2,10,10,2,8
17059,2015/09/26,15:04,ＩＡＩスタジアム日本平,13053,晴のち曇,23.2,77.0,清水エスパルス,shimizu,サンフレッチェ広島,hiroshima,1,0,1,5,2,3,10,8,18,11,3,16
17062,2015/09/26,15:04,県立カシマサッカースタジアム,29030,曇,22.8,81.0,鹿島アントラーズ,kashima,浦和レッズ,urawa,1,1,0,2,1,1,27,9,19,10,3,17
17061,2015/09/26,15:04,ベストアメニティスタジアム,9672,晴,27.1,54.0,サガン鳥栖,tosu,ヴァンフォーレ甲府,kofu,0,0,0,1,0,1,12,8,10,6,2,15
17057,2015/09/26,15:03,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,14046,曇,23.5,78.0,湘南ベルマーレ,shonan,横浜Ｆ・マリノス,yokohamafm,1,0,1,1,0,1,8,2,11,10,5,23
17055,2015/09/26,14:04,ＮＤソフトスタジアム山形,13737,曇,22.5,70.0,モンテディオ山形,yamagata,ベガルタ仙台,sendai,1,0,1,1,0,1,9,4,19,13,4,19
17036,2015/09/23,14:03,松本平広域公園総合球技場,15412,晴,24.6,47.0,松本山雅ＦＣ,matsumoto,モンテディオ山形,yamagata,2,1,1,2,1,1,14,6,17,7,6,15
17051,2015/09/20,19:03,日立柏サッカー場,10520,晴,21.9,77.0,柏レイソル,kashiwa,モンテディオ山形,yamagata,0,0,0,0,0,0,12,6,19,10,5,13
17053,2015/09/20,14:03,松本平広域公園総合球技場,18052,晴,21.1,54.0,松本山雅ＦＣ,matsumoto,ガンバ大阪,gosaka,1,1,0,1,0,1,6,5,11,18,12,12
17048,2015/09/19,19:04,日産スタジアム,30999,晴,25.3,70.0,横浜Ｆ・マリノス,yokohamafm,ＦＣ東京,ftokyo,1,0,1,0,0,0,13,6,13,3,2,11
17050,2015/09/19,19:04,エディオンスタジアム広島,18625,晴,20.3,74.0,サンフレッチェ広島,hiroshima,サガン鳥栖,tosu,0,0,0,0,0,0,12,7,14,4,6,10
17047,2015/09/19,19:04,等々力陸上競技場,20238,晴,25.6,63.0,川崎フロンターレ,kawasakif,名古屋グランパス,nagoya,6,3,3,1,0,1,14,8,10,7,3,14
17049,2015/09/19,19:04,神戸総合運動公園ユニバー記念競技場,14471,晴,20.1,57.0,ヴィッセル神戸,kobe,アルビレックス新潟,niigata,1,0,1,2,0,2,15,4,15,12,1,20
17054,2015/09/19,19:04,エコパスタジアム,19232,晴,21.8,87.0,清水エスパルス,shimizu,浦和レッズ,urawa,1,1,0,4,1,3,15,5,17,16,7,10
17046,2015/09/19,18:34,ユアテックスタジアム仙台,12635,晴,22.0,63.0,ベガルタ仙台,sendai,湘南ベルマーレ,shonan,1,1,0,1,0,1,6,7,19,10,6,12
17052,2015/09/19,17:04,山梨中銀スタジアム,12131,晴のち曇,26.5,41.0,ヴァンフォーレ甲府,kofu,鹿島アントラーズ,kashima,0,0,0,1,0,1,5,5,18,19,6,11
17039,2015/09/12,19:06,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,12230,晴,24.8,71.0,湘南ベルマーレ,shonan,松本山雅ＦＣ,matsumoto,1,0,1,1,1,0,12,3,18,8,4,10
17037,2015/09/12,19:05,ＮＤソフトスタジアム山形,8137,晴,21.1,81.0,モンテディオ山形,yamagata,サンフレッチェ広島,hiroshima,1,1,0,3,1,2,13,5,8,15,3,9
17038,2015/09/12,19:04,味の素スタジアム,22328,晴,25.1,73.0,ＦＣ東京,ftokyo,ヴィッセル神戸,kobe,3,1,2,0,0,0,7,2,23,9,7,18
17041,2015/09/12,19:04,デンカビッグスワンスタジアム,25336,晴,25.2,58.0,アルビレックス新潟,niigata,横浜Ｆ・マリノス,yokohamafm,1,1,0,1,0,1,5,2,15,7,5,24
17043,2015/09/12,19:04,ベストアメニティスタジアム,10501,雨のち曇,21.6,76.0,サガン鳥栖,tosu,清水エスパルス,shimizu,0,0,0,0,0,0,9,6,9,17,3,17
17044,2015/09/12,18:36,県立カシマサッカースタジアム,22380,晴,25.0,81.0,鹿島アントラーズ,kashima,ガンバ大阪,gosaka,1,0,1,2,2,0,17,5,18,6,3,12
17040,2015/09/12,18:35,山梨中銀スタジアム,11069,晴,24.4,62.0,ヴァンフォーレ甲府,kofu,川崎フロンターレ,kawasakif,1,1,0,3,1,2,8,6,13,8,5,11
17042,2015/09/12,18:35,豊田スタジアム,21008,晴,24.5,65.0,名古屋グランパス,nagoya,ベガルタ仙台,sendai,0,0,0,1,0,1,12,1,15,16,7,11
17045,2015/09/11,19:36,埼玉スタジアム２００２,23957,雨のち曇,24.7,78.0,浦和レッズ,urawa,柏レイソル,kashiwa,1,0,1,0,0,0,18,7,12,6,3,18
17035,2015/08/30,19:04,万博記念競技場,14985,曇,25.8,74.0,ガンバ大阪,gosaka,湘南ベルマーレ,shonan,1,1,0,0,0,0,15,6,13,13,7,11
17032,2015/08/30,19:03,日立柏サッカー場,8002,雨のち曇,21.5,94.0,柏レイソル,kashiwa,ヴァンフォーレ甲府,kofu,2,2,0,2,0,2,7,3,12,11,7,18
17028,2015/08/29,19:04,ユアテックスタジアム仙台,14573,曇,20.4,84.0,ベガルタ仙台,sendai,アルビレックス新潟,niigata,0,0,0,1,0,1,13,3,18,13,8,7
17031,2015/08/29,19:04,エディオンスタジアム広島,13916,雨,22.1,93.0,サンフレッチェ広島,hiroshima,名古屋グランパス,nagoya,5,2,3,2,0,2,18,5,6,20,5,13
17030,2015/08/29,19:04,神戸総合運動公園ユニバー記念競技場,14637,雨時々曇,24.9,82.0,ヴィッセル神戸,kobe,サガン鳥栖,tosu,7,2,5,1,1,0,24,8,6,9,10,8
17033,2015/08/29,19:03,等々力陸上競技場,22632,曇のち雨,21.4,80.0,川崎フロンターレ,kawasakif,鹿島アントラーズ,kashima,1,0,1,3,0,3,8,2,18,16,0,18
17034,2015/08/29,18:30,日産スタジアム,33467,曇,22.5,82.0,横浜Ｆ・マリノス,yokohamafm,浦和レッズ,urawa,4,2,2,0,0,0,14,5,10,11,3,16
17029,2015/08/29,18:04,ＩＡＩスタジアム日本平,14954,曇,25.3,75.0,清水エスパルス,shimizu,ＦＣ東京,ftokyo,1,0,1,1,0,1,11,8,15,7,6,19
17019,2015/08/22,19:04,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,14136,曇,27.8,88.0,湘南ベルマーレ,shonan,川崎フロンターレ,kawasakif,2,1,1,1,1,0,11,2,14,12,3,21
17023,2015/08/22,19:04,ベストアメニティスタジアム,18321,晴,27.4,60.0,サガン鳥栖,tosu,横浜Ｆ・マリノス,yokohamafm,1,1,0,2,0,2,12,7,13,12,4,9
17022,2015/08/22,19:04,豊田スタジアム,19011,晴,28.8,62.0,名古屋グランパス,nagoya,ＦＣ東京,ftokyo,0,0,0,0,0,0,7,8,15,11,3,16
17021,2015/08/22,19:03,デンカビッグスワンスタジアム,19615,曇,25.7,83.0,アルビレックス新潟,niigata,サンフレッチェ広島,hiroshima,0,0,0,2,0,2,15,13,8,9,3,18
17027,2015/08/22,19:00,万博記念競技場,15333,晴,27.4,67.0,ガンバ大阪,gosaka,清水エスパルス,shimizu,1,1,0,0,0,0,9,4,12,13,5,12
17025,2015/08/22,18:34,埼玉スタジアム２００２,33932,晴,30.1,69.0,浦和レッズ,urawa,ベガルタ仙台,sendai,3,2,1,1,1,0,13,3,19,7,4,16
17024,2015/08/22,18:34,県立カシマサッカースタジアム,16700,晴,28.1,79.0,鹿島アントラーズ,kashima,モンテディオ山形,yamagata,3,1,2,0,0,0,7,2,14,11,7,19
17020,2015/08/22,18:04,山梨中銀スタジアム,9113,晴,29.8,65.0,ヴァンフォーレ甲府,kofu,ヴィッセル神戸,kobe,1,0,1,0,0,0,9,1,13,6,7,11
17026,2015/08/20,19:03,日立柏サッカー場,7385,曇のち雨,25.6,91.0,柏レイソル,kashiwa,松本山雅ＦＣ,matsumoto,2,1,1,0,0,0,12,4,6,7,5,12
17018,2015/08/16,19:04,エディオンスタジアム広島,14471,晴,26.8,83.0,サンフレッチェ広島,hiroshima,柏レイソル,kashiwa,0,0,0,3,1,2,17,10,14,8,2,13
17011,2015/08/16,19:04,県立カシマサッカースタジアム,16554,晴,26.1,94.0,鹿島アントラーズ,kashima,ベガルタ仙台,sendai,3,1,2,2,2,0,25,8,16,5,2,22
17016,2015/08/16,18:04,ＩＡＩスタジアム日本平,14724,晴,27.2,84.0,清水エスパルス,shimizu,アルビレックス新潟,niigata,1,1,0,1,1,0,12,7,16,7,7,10
17010,2015/08/16,18:04,ＮＤソフトスタジアム山形,10096,曇,26.7,70.0,モンテディオ山形,yamagata,サガン鳥栖,tosu,1,0,1,3,1,2,11,7,9,9,4,18
17012,2015/08/16,18:04,埼玉スタジアム２００２,36185,曇,26.4,86.0,浦和レッズ,urawa,湘南ベルマーレ,shonan,1,0,1,0,0,0,11,3,12,11,8,9
17013,2015/08/16,18:04,味の素スタジアム,37978,雨のち曇,26.4,87.0,ＦＣ東京,ftokyo,ガンバ大阪,gosaka,2,1,1,1,0,1,10,6,18,17,5,19
17017,2015/08/16,18:04,ノエビアスタジアム神戸,15451,屋内,29.2,58.0,ヴィッセル神戸,kobe,川崎フロンターレ,kawasakif,2,1,1,0,0,0,8,4,14,13,5,19
17015,2015/08/16,18:04,松本平広域公園総合球技場,17442,晴,27.4,57.0,松本山雅ＦＣ,matsumoto,名古屋グランパス,nagoya,0,0,0,1,1,0,14,4,8,9,5,16
17014,2015/08/16,18:03,日産スタジアム,19207,晴のち雨,28.0,85.0,横浜Ｆ・マリノス,yokohamafm,ヴァンフォーレ甲府,kofu,2,1,1,0,0,0,20,5,9,6,4,11
17009,2015/08/12,19:04,エディオンスタジアム広島,16689,雨のち曇,22.2,91.0,サンフレッチェ広島,hiroshima,鹿島アントラーズ,kashima,0,0,0,1,1,0,9,2,13,5,4,19
17003,2015/08/12,19:04,日立柏サッカー場,12383,曇,25.1,83.0,柏レイソル,kashiwa,ヴィッセル神戸,kobe,2,1,1,0,0,0,8,1,17,11,6,9
17002,2015/08/12,19:04,ユアテックスタジアム仙台,15757,晴,25.0,85.0,ベガルタ仙台,sendai,松本山雅ＦＣ,matsumoto,3,0,3,1,1,0,8,2,12,9,5,15
17008,2015/08/12,19:04,パロマ瑞穂スタジアム,17093,晴,30.9,40.0,名古屋グランパス,nagoya,横浜Ｆ・マリノス,yokohamafm,0,0,0,3,2,1,10,8,15,16,8,13
17007,2015/08/12,19:04,ＩＡＩスタジアム日本平,15946,晴,28.3,80.0,清水エスパルス,shimizu,湘南ベルマーレ,shonan,1,0,1,2,1,1,10,4,12,6,5,18
17005,2015/08/12,19:04,山梨中銀スタジアム,12164,晴,28.9,53.0,ヴァンフォーレ甲府,kofu,ＦＣ東京,ftokyo,0,0,0,1,0,1,3,4,11,12,5,14
17004,2015/08/12,19:03,等々力陸上競技場,19154,曇,28.8,65.0,川崎フロンターレ,kawasakif,モンテディオ山形,yamagata,0,0,0,0,0,0,8,4,17,8,7,10
17006,2015/08/12,19:03,デンカビッグスワンスタジアム,27447,晴,27.6,71.0,アルビレックス新潟,niigata,浦和レッズ,urawa,1,1,0,2,1,1,10,8,11,13,5,21
16995,2015/07/29,19:33,日産スタジアム,14848,曇,27.9,79.0,横浜Ｆ・マリノス,yokohamafm,清水エスパルス,shimizu,1,1,0,2,0,2,15,6,10,6,1,6
16999,2015/07/29,19:05,ノエビアスタジアム神戸,9538,晴,29.7,60.0,ヴィッセル神戸,kobe,サンフレッチェ広島,hiroshima,0,0,0,4,3,1,10,0,16,11,2,18
16992,2015/07/29,19:04,ＮＤソフトスタジアム山形,6100,晴,27.2,76.0,モンテディオ山形,yamagata,名古屋グランパス,nagoya,0,0,0,3,1,2,18,7,10,12,4,18
16993,2015/07/29,19:04,埼玉スタジアム２００２,22363,曇,27.6,83.0,浦和レッズ,urawa,ヴァンフォーレ甲府,kofu,1,1,0,1,0,1,17,12,3,11,2,10
16996,2015/07/29,19:04,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,10411,晴,26.6,87.0,湘南ベルマーレ,shonan,柏レイソル,kashiwa,3,1,2,0,0,0,12,8,15,8,4,18
17000,2015/07/29,19:04,ベストアメニティスタジアム,15794,晴,28.5,71.0,サガン鳥栖,tosu,鹿島アントラーズ,kashima,0,0,0,3,0,3,3,5,14,13,7,13
16997,2015/07/29,19:04,松本平広域公園総合球技場,15610,晴のち雨,26.8,76.0,松本山雅ＦＣ,matsumoto,川崎フロンターレ,kawasakif,1,0,1,3,3,0,13,11,15,13,2,14
16994,2015/07/29,19:03,味の素スタジアム,16635,晴,29.0,70.0,ＦＣ東京,ftokyo,ベガルタ仙台,sendai,3,3,0,1,0,1,7,2,14,9,2,15
16998,2015/07/29,19:00,デンカビッグスワンスタジアム,19650,晴,27.6,81.0,アルビレックス新潟,niigata,ガンバ大阪,gosaka,2,1,1,2,0,2,14,10,14,12,10,16
16984,2015/07/25,19:34,ＮＤソフトスタジアム山形,11206,曇,24.9,78.0,モンテディオ山形,yamagata,アルビレックス新潟,niigata,1,0,1,3,2,1,12,5,12,13,6,13
16990,2015/07/25,19:05,エディオンスタジアム広島,15174,晴,26.6,76.0,サンフレッチェ広島,hiroshima,横浜Ｆ・マリノス,yokohamafm,2,1,1,0,0,0,10,1,12,8,0,9
16983,2015/07/25,19:04,ユアテックスタジアム仙台,13070,晴,27.8,68.0,ベガルタ仙台,sendai,柏レイソル,kashiwa,0,0,0,1,0,1,12,11,18,8,5,17
16989,2015/07/25,19:04,ノエビアスタジアム神戸,20679,晴,27.2,75.0,ヴィッセル神戸,kobe,ガンバ大阪,gosaka,1,1,0,2,1,1,9,7,9,12,3,18
16991,2015/07/25,19:04,ベストアメニティスタジアム,11960,晴,29.8,60.0,サガン鳥栖,tosu,湘南ベルマーレ,shonan,1,1,0,1,1,0,12,4,20,7,0,19
16988,2015/07/25,19:04,パロマ瑞穂スタジアム,17624,晴,31.1,61.0,名古屋グランパス,nagoya,浦和レッズ,urawa,2,1,1,1,1,0,10,3,9,13,7,16
16986,2015/07/25,19:03,等々力陸上競技場,20040,晴,30.0,67.0,川崎フロンターレ,kawasakif,清水エスパルス,shimizu,3,1,2,2,2,0,19,9,19,12,3,20
16985,2015/07/25,18:34,県立カシマサッカースタジアム,17804,晴,27.8,80.0,鹿島アントラーズ,kashima,ＦＣ東京,ftokyo,2,1,1,1,0,1,15,6,13,8,4,19
16987,2015/07/25,18:05,山梨中銀スタジアム,14176,晴,29.5,68.0,ヴァンフォーレ甲府,kofu,松本山雅ＦＣ,matsumoto,0,0,0,1,1,0,7,9,10,8,3,11
