id,game_day,kickoff_time,stadium_name,spectators_num,weather,temperature,humidity,home_team_name,home_team_id,away_team_name,away_team_id,home_score,home_score_1st,home_score_2nd,away_score,away_score_1st,away_score_2nd,home_sh,home_ck,home_fk,away_sh,away_ck,away_fk
21734,2019/10/06,19:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,13084,晴,20.9,65.0,湘南ベルマーレ,shonan,川崎フロンターレ,kawasakif,0,0,0,5,4,1,4,4,11,17,5,13
21733,2019/10/06,17:04,埼玉スタジアム２００２,34131,晴,20.8,66.0,浦和レッズ,urawa,清水エスパルス,shimizu,2,1,1,1,1,0,10,5,12,4,2,15
21737,2019/10/06,15:03,ヤンマースタジアム長居,23001,晴,25.0,43.0,セレッソ大阪,cosaka,鹿島アントラーズ,kashima,0,0,0,1,1,0,9,12,8,5,4,16
21738,2019/10/05,16:03,エディオンスタジアム広島,29666,晴,24.5,72.0,サンフレッチェ広島,hiroshima,ヴィッセル神戸,kobe,6,2,4,2,1,1,21,3,11,11,5,9
21735,2019/10/05,14:04,ヤマハスタジアム（磐田）,12464,晴,28.4,48.0,ジュビロ磐田,iwata,横浜Ｆ・マリノス,yokohamafm,0,0,0,2,1,1,6,6,17,12,8,18
21732,2019/10/05,14:03,ユアテックスタジアム仙台,15285,晴,23.1,56.0,ベガルタ仙台,sendai,松本山雅ＦＣ,matsumoto,0,0,0,1,1,0,18,13,5,9,7,9
21739,2019/10/05,14:03,駅前不動産スタジアム,11616,晴,29.7,34.0,サガン鳥栖,tosu,ＦＣ東京,ftokyo,2,0,2,1,0,1,8,5,11,9,5,14
21736,2019/10/05,14:03,パロマ瑞穂スタジアム,17648,晴,28.6,32.0,名古屋グランパス,nagoya,大分トリニータ,oita,1,0,1,1,0,1,18,4,10,7,1,12
21731,2019/10/04,19:03,パナソニック スタジアム 吹田,20554,曇,24.7,26.0,ガンバ大阪,gosaka,北海道コンサドーレ札幌,sapporo,5,0,5,0,0,0,15,3,10,5,3,11
21725,2019/09/29,19:05,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,12042,晴,25.1,88.0,湘南ベルマーレ,shonan,清水エスパルス,shimizu,0,0,0,6,4,2,7,5,9,14,5,18
21726,2019/09/29,14:05,サンプロ　アルウィン,19271,晴,27.5,46.0,松本山雅ＦＣ,matsumoto,ＦＣ東京,ftokyo,0,0,0,0,0,0,8,2,12,9,7,16
21728,2019/09/28,19:05,エディオンスタジアム広島,10880,晴,25.0,83.0,サンフレッチェ広島,hiroshima,名古屋グランパス,nagoya,1,1,0,1,1,0,10,8,17,3,2,15
21722,2019/09/28,19:04,ユアテックスタジアム仙台,15688,雨,22.3,90.0,ベガルタ仙台,sendai,横浜Ｆ・マリノス,yokohamafm,1,0,1,1,1,0,11,4,13,13,9,20
21730,2019/09/28,18:04,大分市営陸上競技場,9031,曇,25.7,73.0,大分トリニータ,oita,ジュビロ磐田,iwata,1,0,1,2,0,2,9,8,8,4,2,10
21724,2019/09/28,17:05,等々力陸上競技場,22923,曇,26.0,61.0,川崎フロンターレ,kawasakif,ヴィッセル神戸,kobe,1,0,1,2,1,1,13,3,16,4,3,11
21723,2019/09/28,15:06,県立カシマサッカースタジアム,19314,曇,26.6,57.0,鹿島アントラーズ,kashima,北海道コンサドーレ札幌,sapporo,1,0,1,1,1,0,13,5,18,13,4,11
21727,2019/09/28,14:06,ヤンマースタジアム長居,36990,曇のち晴,30.0,48.0,セレッソ大阪,cosaka,ガンバ大阪,gosaka,3,2,1,1,0,1,10,0,11,12,7,9
21729,2019/09/28,14:04,駅前不動産スタジアム,14099,晴のち雨,30.1,51.0,サガン鳥栖,tosu,浦和レッズ,urawa,3,0,3,3,2,1,13,4,9,13,6,19
21717,2019/09/14,19:03,ノエビアスタジアム神戸,20215,晴,27.4,63.0,ヴィッセル神戸,kobe,松本山雅ＦＣ,matsumoto,2,1,1,1,0,1,16,7,11,11,3,12
21719,2019/09/14,19:03,県立カシマサッカースタジアム,27285,晴,24.4,70.0,鹿島アントラーズ,kashima,ＦＣ東京,ftokyo,2,1,1,0,0,0,7,8,15,12,6,11
21716,2019/09/14,19:03,パナソニック スタジアム 吹田,23287,晴,27.9,31.0,ガンバ大阪,gosaka,サガン鳥栖,tosu,1,0,1,0,0,0,12,8,14,15,6,11
21721,2019/09/14,19:03,等々力陸上競技場,22571,晴のち曇一時雨,24.6,73.0,川崎フロンターレ,kawasakif,ジュビロ磐田,iwata,2,2,0,0,0,0,12,4,14,8,4,10
21715,2019/09/14,19:03,ニッパツ三ツ沢球技場,12581,曇,24.2,76.0,横浜Ｆ・マリノス,yokohamafm,サンフレッチェ広島,hiroshima,3,0,3,0,0,0,17,3,17,8,1,20
21718,2019/09/14,18:03,大分市営陸上競技場,9152,晴,27.2,69.0,大分トリニータ,oita,湘南ベルマーレ,shonan,2,2,0,1,0,1,8,3,7,8,2,11
21714,2019/09/14,14:03,札幌厚別公園競技場,11254,晴,23.8,47.0,北海道コンサドーレ札幌,sapporo,ベガルタ仙台,sendai,1,0,1,3,1,2,5,7,15,12,6,22
21720,2019/09/13,19:33,埼玉スタジアム２００２,22640,晴,22.6,55.0,浦和レッズ,urawa,セレッソ大阪,cosaka,1,0,1,2,0,2,10,6,10,6,1,20
21713,2019/09/13,19:33,ＩＡＩスタジアム日本平,15019,晴,23.9,54.0,清水エスパルス,shimizu,名古屋グランパス,nagoya,3,1,2,2,1,1,6,5,13,11,8,12
21710,2019/09/01,19:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,13569,晴,27.8,75.0,湘南ベルマーレ,shonan,浦和レッズ,urawa,1,0,1,1,1,0,9,8,17,5,2,17
21712,2019/09/01,18:03,ヤンマースタジアム長居,27201,曇,27.5,66.0,セレッソ大阪,cosaka,川崎フロンターレ,kawasakif,2,1,1,1,1,0,9,7,12,13,6,16
21709,2019/09/01,18:03,ＩＡＩスタジアム日本平,15480,晴,27.5,68.0,清水エスパルス,shimizu,鹿島アントラーズ,kashima,0,0,0,4,2,2,14,6,17,7,1,13
21708,2019/08/31,19:33,駅前不動産スタジアム,15194,曇,23.4,66.0,サガン鳥栖,tosu,ベガルタ仙台,sendai,2,0,2,1,1,0,18,8,7,8,4,14
21707,2019/08/31,19:04,ノエビアスタジアム神戸,20825,曇,24.7,80.0,ヴィッセル神戸,kobe,北海道コンサドーレ札幌,sapporo,2,1,1,3,1,2,16,6,10,10,7,12
21711,2019/08/31,19:04,ヤマハスタジアム（磐田）,13051,曇,27.2,61.0,ジュビロ磐田,iwata,サンフレッチェ広島,hiroshima,0,0,0,2,0,2,12,7,15,9,1,9
21705,2019/08/31,19:03,ニッパツ三ツ沢球技場,13590,晴,28.2,68.0,横浜Ｆ・マリノス,yokohamafm,ガンバ大阪,gosaka,3,1,2,1,0,1,12,5,22,9,6,8
21706,2019/08/31,19:03,サンプロ　アルウィン,16568,晴,23.7,66.0,松本山雅ＦＣ,matsumoto,大分トリニータ,oita,0,0,0,0,0,0,6,1,5,14,5,10
21704,2019/08/30,19:33,パロマ瑞穂スタジアム,20188,雨,27.0,72.0,名古屋グランパス,nagoya,ＦＣ東京,ftokyo,1,0,1,2,1,1,6,3,19,8,1,13
21702,2019/08/24,19:03,等々力陸上競技場,24398,晴,29.3,59.0,川崎フロンターレ,kawasakif,清水エスパルス,shimizu,2,1,1,2,1,1,16,11,7,6,1,12
21703,2019/08/24,19:03,エディオンスタジアム広島,15420,曇,26.7,89.0,サンフレッチェ広島,hiroshima,大分トリニータ,oita,0,0,0,0,0,0,17,9,10,3,0,15
21698,2019/08/24,19:03,ユアテックスタジアム仙台,17759,曇,24.2,70.0,ベガルタ仙台,sendai,湘南ベルマーレ,shonan,1,0,1,1,0,1,17,5,12,7,3,14
21699,2019/08/24,19:03,ヤマハスタジアム（磐田）,11482,曇,27.3,70.0,ジュビロ磐田,iwata,セレッソ大阪,cosaka,0,0,0,2,2,0,12,7,14,9,2,17
21697,2019/08/24,18:03,パロマ瑞穂スタジアム,20130,曇,29.3,45.0,名古屋グランパス,nagoya,横浜Ｆ・マリノス,yokohamafm,1,0,1,5,2,3,10,6,21,20,4,15
21696,2019/08/24,13:03,札幌ドーム,19454,屋内,24.0,62.0,北海道コンサドーレ札幌,sapporo,ＦＣ東京,ftokyo,1,0,1,1,1,0,16,6,13,12,4,16
21695,2019/08/23,19:34,駅前不動産スタジアム,23055,雨のち曇,28.6,90.0,サガン鳥栖,tosu,ヴィッセル神戸,kobe,1,0,1,6,3,3,17,6,11,15,2,15
21701,2019/08/23,19:33,埼玉スタジアム２００２,27038,曇,26.7,77.0,浦和レッズ,urawa,松本山雅ＦＣ,matsumoto,1,1,0,2,0,2,14,3,11,9,8,15
21700,2019/08/23,19:03,県立カシマサッカースタジアム,16063,曇,25.3,89.0,鹿島アントラーズ,kashima,ガンバ大阪,gosaka,2,1,1,2,1,1,15,3,19,10,4,12
21694,2019/08/18,19:03,パナソニック スタジアム 吹田,37334,晴,31.8,32.0,ガンバ大阪,gosaka,ジュビロ磐田,iwata,1,1,0,1,0,1,12,2,11,8,3,10
21693,2019/08/18,18:03,サンプロ　アルウィン,18311,晴,27.2,64.0,松本山雅ＦＣ,matsumoto,名古屋グランパス,nagoya,1,0,1,1,0,1,13,2,17,8,6,15
21692,2019/08/17,19:03,昭和電工ドーム大分,28574,晴,28.7,66.0,大分トリニータ,oita,鹿島アントラーズ,kashima,0,0,0,1,0,1,2,3,8,5,3,11
21688,2019/08/17,19:03,味の素スタジアム,30015,晴,32.1,55.0,ＦＣ東京,ftokyo,サンフレッチェ広島,hiroshima,0,0,0,1,0,1,5,2,14,2,6,12
21691,2019/08/17,19:03,ノエビアスタジアム神戸,22513,晴,27.8,70.0,ヴィッセル神戸,kobe,浦和レッズ,urawa,3,1,2,0,0,0,15,9,13,8,4,21
21689,2019/08/17,19:03,日産スタジアム,28304,晴,30.6,60.0,横浜Ｆ・マリノス,yokohamafm,セレッソ大阪,cosaka,1,0,1,2,1,1,18,15,11,8,5,10
21690,2019/08/17,19:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,13702,晴,30.5,68.0,湘南ベルマーレ,shonan,サガン鳥栖,tosu,2,1,1,3,2,1,23,7,13,15,4,14
21687,2019/08/17,19:03,ユアテックスタジアム仙台,17860,晴,27.8,67.0,ベガルタ仙台,sendai,川崎フロンターレ,kawasakif,2,0,2,2,1,1,8,6,10,10,7,14
21686,2019/08/17,18:03,ＩＡＩスタジアム日本平,14340,晴,28.6,73.0,清水エスパルス,shimizu,北海道コンサドーレ札幌,sapporo,0,0,0,8,2,6,8,4,13,15,4,7
21685,2019/08/11,19:03,ヤマハスタジアム（磐田）,13762,晴,28.4,74.0,ジュビロ磐田,iwata,湘南ベルマーレ,shonan,2,1,1,3,0,3,12,9,16,14,6,13
21684,2019/08/11,18:03,ヤンマースタジアム長居,27571,晴,29.9,74.0,セレッソ大阪,cosaka,サガン鳥栖,tosu,1,1,0,2,0,2,11,7,18,9,7,8
21682,2019/08/10,19:04,パナソニック スタジアム 吹田,30476,晴,30.8,34.0,ガンバ大阪,gosaka,サンフレッチェ広島,hiroshima,1,0,1,1,0,1,11,4,17,6,2,14
21683,2019/08/10,19:03,昭和電工ドーム大分,26085,晴,28.0,67.0,大分トリニータ,oita,ヴィッセル神戸,kobe,1,0,1,1,1,0,5,5,10,5,3,11
21681,2019/08/10,19:03,豊田スタジアム,42819,晴,30.3,51.0,名古屋グランパス,nagoya,川崎フロンターレ,kawasakif,3,2,1,0,0,0,5,4,15,10,5,14
21680,2019/08/10,19:03,味の素スタジアム,28435,晴,29.5,60.0,ＦＣ東京,ftokyo,ベガルタ仙台,sendai,1,0,1,0,0,0,6,4,11,10,6,11
21679,2019/08/10,18:33,県立カシマサッカースタジアム,29790,晴,28.3,72.0,鹿島アントラーズ,kashima,横浜Ｆ・マリノス,yokohamafm,2,1,1,1,0,1,11,8,14,8,7,23
21678,2019/08/10,18:03,ＩＡＩスタジアム日本平,16017,晴,28.0,70.0,清水エスパルス,shimizu,松本山雅ＦＣ,matsumoto,1,1,0,0,0,0,7,5,18,2,8,7
21677,2019/08/10,14:05,札幌ドーム,35531,屋内,25.2,60.0,北海道コンサドーレ札幌,sapporo,浦和レッズ,urawa,1,0,1,1,0,1,14,2,20,10,3,14
21676,2019/08/04,19:33,駅前不動産スタジアム,17233,晴,31.5,67.0,サガン鳥栖,tosu,大分トリニータ,oita,2,0,2,2,0,2,15,4,17,6,3,12
21674,2019/08/04,19:04,埼玉スタジアム２００２,37238,晴,30.7,56.0,浦和レッズ,urawa,名古屋グランパス,nagoya,2,1,1,2,2,0,16,4,8,17,8,12
21675,2019/08/04,19:03,等々力陸上競技場,22807,晴,30.0,68.0,川崎フロンターレ,kawasakif,松本山雅ＦＣ,matsumoto,0,0,0,0,0,0,8,1,8,4,4,9
21673,2019/08/03,19:04,エディオンスタジアム広島,12672,晴,28.6,86.0,サンフレッチェ広島,hiroshima,北海道コンサドーレ札幌,sapporo,1,0,1,0,0,0,5,2,17,12,5,15
